take,label,device,side,ms,timestamp,serial,packet,p0,p1,p2,p3,p4,p5,ax,ay,az,gx,gy,gz,qw,qx,qy,qz
1,idle_hold,0,L,28.5,1783832543867,12184,0,221,222,220,256,222,220,-0.0347,0.0049,1.0220,0.00,-1.59,0.12,0.2722,-0.0057,0.0057,0.4193
1,idle_hold,0,L,28.6,1783832543867,12184,1,221,222,220,256,223,222,-0.0337,0.0063,1.0098,0.06,-1.71,0.12,0.2722,-0.0059,0.0056,0.4193
1,idle_hold,0,L,46.1,1783832543886,12185,0,221,222,220,256,222,221,-0.0317,0.0073,1.0068,-0.12,-1.65,0.12,0.2721,-0.0056,0.0058,0.4193
1,idle_hold,0,L,46.1,1783832543886,12185,1,221,223,220,256,223,221,-0.0308,0.0073,1.0122,-0.06,-1.53,0.12,0.2721,-0.0054,0.0056,0.4194
1,idle_hold,0,L,49.2,1783832543910,12186,0,221,223,220,256,222,222,-0.0322,0.0049,1.0137,-0.06,-1.53,0.06,0.2721,-0.0056,0.0054,0.4194
1,idle_hold,0,L,49.2,1783832543910,12186,1,220,222,220,256,222,221,-0.0308,0.0049,1.0088,-0.12,-1.65,0.06,0.2721,-0.0057,0.0051,0.4194
1,idle_hold,0,L,76.1,1783832543929,12187,0,221,222,220,256,223,221,-0.0313,0.0063,1.0068,-0.12,-1.71,0.06,0.2721,-0.0057,0.0052,0.4194
1,idle_hold,0,L,76.1,1783832543929,12187,1,221,222,220,256,222,222,-0.0317,0.0049,1.0078,0.00,-1.59,0.12,0.2721,-0.0059,0.0052,0.4194
1,idle_hold,0,L,78.8,1783832543949,12188,0,220,223,219,256,223,220,-0.0327,0.0083,1.0078,0.00,-1.59,0.12,0.2721,-0.0058,0.0055,0.4194
1,idle_hold,0,L,78.8,1783832543949,12188,1,220,223,219,256,222,221,-0.0337,0.0059,1.0127,0.00,-1.53,0.12,0.2721,-0.0059,0.0054,0.4194
1,idle_hold,0,L,194.1,1783832543968,12189,0,220,222,220,256,222,221,-0.0356,0.0059,1.0098,-0.06,-1.59,0.06,0.2721,-0.0061,0.0054,0.4194
1,idle_hold,0,L,194.1,1783832543968,12189,1,220,222,220,256,222,220,-0.0332,0.0054,1.0078,0.00,-1.59,0.12,0.2721,-0.0061,0.0056,0.4194
1,idle_hold,0,L,198.1,1783832543988,12190,0,220,222,220,256,222,221,-0.0342,0.0063,1.0107,0.00,-1.71,0.12,0.2721,-0.0063,0.0058,0.4194
1,idle_hold,0,L,198.1,1783832543988,12190,1,220,222,219,256,222,221,-0.0337,0.0059,1.0093,0.00,-1.71,0.12,0.2721,-0.0062,0.0057,0.4194
1,idle_hold,0,L,200.4,1783832544007,12191,0,220,223,219,255,222,221,-0.0327,0.0078,1.0107,0.00,-1.59,0.12,0.2721,-0.0058,0.0059,0.4194
1,idle_hold,0,L,200.4,1783832544007,12191,1,219,222,220,256,222,221,-0.0332,0.0093,1.0122,0.06,-1.59,0.06,0.2721,-0.0057,0.0062,0.4194
1,idle_hold,0,L,227.0,1783832544027,12192,0,221,222,221,256,223,221,-0.0342,0.0073,1.0122,0.00,-1.59,0.12,0.2721,-0.0060,0.0060,0.4194
1,idle_hold,0,L,227.0,1783832544027,12192,1,221,223,220,256,222,221,-0.0337,0.0078,1.0117,-0.06,-1.71,0.12,0.2721,-0.0059,0.0061,0.4194
1,idle_hold,0,L,231.4,1783832544109,12196,0,221,223,220,256,222,221,-0.0317,0.0054,1.0117,-0.12,-1.59,0.12,0.2721,-0.0058,0.0053,0.4194
1,idle_hold,0,L,231.4,1783832544109,12196,1,220,222,220,256,222,220,-0.0337,0.0063,1.0083,-0.12,-1.59,0.12,0.2720,-0.0059,0.0056,0.4194
1,idle_hold,0,L,239.4,1783832544128,12197,0,222,223,219,256,222,221,-0.0322,0.0054,1.0112,-0.12,-1.59,0.06,0.2720,-0.0059,0.0054,0.4194
1,idle_hold,0,L,239.4,1783832544128,12197,1,220,222,219,256,222,220,-0.0313,0.0063,1.0117,-0.12,-1.59,0.12,0.2720,-0.0056,0.0055,0.4194
1,idle_hold,0,L,271.7,1783832544148,12198,0,220,223,220,256,222,221,-0.0322,0.0073,1.0103,-0.18,-1.65,0.12,0.2720,-0.0057,0.0057,0.4194
1,idle_hold,0,L,271.7,1783832544148,12198,1,220,222,220,255,222,221,-0.0352,0.0063,1.0073,-0.12,-1.59,0.12,0.2720,-0.0060,0.0058,0.4194
1,idle_hold,0,L,283.7,1783832544167,12199,0,220,223,220,256,223,221,-0.0366,0.0054,1.0107,0.00,-1.59,0.12,0.2720,-0.0063,0.0059,0.4194
1,idle_hold,0,L,283.7,1783832544167,12199,1,221,223,220,256,222,221,-0.0361,0.0049,1.0117,-0.06,-1.59,0.06,0.2720,-0.0066,0.0058,0.4194
1,idle_hold,0,L,288.1,1783832544187,12200,0,220,223,219,256,223,220,-0.0356,0.0034,1.0093,-0.12,-1.59,0.12,0.2720,-0.0067,0.0057,0.4194
1,idle_hold,0,L,288.1,1783832544187,12200,1,220,222,220,256,222,220,-0.0347,0.0044,1.0093,-0.06,-1.59,0.12,0.2720,-0.0067,0.0056,0.4194
1,idle_hold,0,L,317.8,1783832544207,12201,0,220,221,219,256,222,221,-0.0347,0.0024,1.0093,0.06,-1.59,0.12,0.2720,-0.0068,0.0052,0.4194
1,idle_hold,0,L,317.8,1783832544207,12201,1,221,223,220,256,223,221,-0.0347,0.0049,1.0127,0.00,-1.65,0.06,0.2720,-0.0065,0.0055,0.4194
1,idle_hold,0,L,332.6,1783832544226,12202,0,220,222,220,256,222,220,-0.0342,0.0059,1.0078,0.00,-1.65,0.12,0.2720,-0.0063,0.0058,0.4194
1,idle_hold,0,L,332.7,1783832544226,12202,1,220,223,220,256,222,220,-0.0337,0.0073,1.0093,0.00,-1.71,0.12,0.2720,-0.0060,0.0060,0.4194
1,idle_hold,0,L,357.3,1783832544246,12203,0,221,222,219,256,222,221,-0.0332,0.0073,1.0098,0.06,-1.59,0.12,0.2720,-0.0059,0.0060,0.4194
1,idle_hold,0,L,357.3,1783832544246,12203,1,220,223,219,256,223,221,-0.0322,0.0083,1.0093,0.00,-1.65,0.12,0.2720,-0.0057,0.0060,0.4195
1,idle_hold,0,L,377.4,1783832544265,12204,0,221,222,219,256,222,221,-0.0317,0.0078,1.0117,0.00,-1.59,0.12,0.2720,-0.0054,0.0057,0.4195
1,idle_hold,0,L,377.4,1783832544265,12204,1,222,222,219,256,222,222,-0.0332,0.0068,1.0117,0.00,-1.65,0.12,0.2720,-0.0057,0.0058,0.4195
1,idle_hold,0,L,391.9,1783832544285,12205,0,221,222,220,256,223,221,-0.0327,0.0059,1.0122,0.00,-1.65,0.06,0.2720,-0.0059,0.0056,0.4195
1,idle_hold,0,L,391.9,1783832544285,12205,1,219,222,220,256,222,220,-0.0298,0.0068,1.0112,-0.06,-1.65,0.12,0.2720,-0.0057,0.0054,0.4195
1,idle_hold,0,L,422.8,1783832544304,12206,0,220,222,220,256,222,221,-0.0313,0.0063,1.0107,-0.06,-1.59,0.12,0.2720,-0.0057,0.0054,0.4195
1,idle_hold,0,L,422.9,1783832544304,12206,1,220,223,220,256,222,220,-0.0313,0.0078,1.0117,0.00,-1.59,0.12,0.2720,-0.0057,0.0054,0.4195
1,idle_hold,0,L,439.7,1783832544328,12207,0,220,222,220,256,222,221,-0.0308,0.0059,1.0112,-0.06,-1.65,0.12,0.2719,-0.0056,0.0054,0.4195
1,idle_hold,0,L,439.8,1783832544328,12207,1,220,223,219,256,222,221,-0.0322,0.0059,1.0112,0.00,-1.59,0.12,0.2719,-0.0059,0.0055,0.4195
1,idle_hold,0,L,452.7,1783832544347,12208,0,220,222,220,256,222,221,-0.0342,0.0063,1.0107,-0.06,-1.59,0.06,0.2719,-0.0061,0.0058,0.4195
1,idle_hold,0,L,452.7,1783832544347,12208,1,220,222,220,256,223,221,-0.0342,0.0073,1.0103,-0.06,-1.59,0.06,0.2719,-0.0060,0.0061,0.4195
1,idle_hold,0,L,467.3,1783832544367,12209,0,220,222,221,256,222,221,-0.0322,0.0054,1.0103,-0.06,-1.59,0.06,0.2719,-0.0058,0.0058,0.4195
1,idle_hold,0,L,467.3,1783832544367,12209,1,220,222,220,256,222,221,-0.0347,0.0054,1.0107,-0.06,-1.65,0.06,0.2719,-0.0061,0.0057,0.4195
1,idle_hold,0,L,497.0,1783832544386,12210,0,219,222,220,256,222,221,-0.0342,0.0024,1.0107,-0.12,-1.59,0.12,0.2719,-0.0061,0.0057,0.4195
1,idle_hold,0,L,497.1,1783832544386,12210,1,220,222,220,256,223,221,-0.0322,0.0034,1.0098,0.00,-1.59,0.12,0.2719,-0.0062,0.0054,0.4195
1,idle_hold,0,L,512.0,1783832544406,12211,0,221,223,219,256,222,220,-0.0342,0.0063,1.0073,-0.06,-1.65,0.12,0.2719,-0.0063,0.0055,0.4195
1,idle_hold,0,L,512.0,1783832544406,12211,1,220,222,219,256,222,221,-0.0337,0.0059,1.0107,-0.06,-1.65,0.12,0.2719,-0.0063,0.0056,0.4195
1,idle_hold,0,L,527.6,1783832544425,12212,0,220,222,219,256,222,220,-0.0332,0.0049,1.0093,0.06,-1.65,0.06,0.2719,-0.0062,0.0056,0.4195
1,idle_hold,0,L,527.6,1783832544425,12212,1,218,223,220,256,223,220,-0.0322,0.0049,1.0103,0.00,-1.65,0.06,0.2719,-0.0059,0.0052,0.4195
1,idle_hold,0,L,557.6,1783832544445,12213,0,220,223,220,256,222,221,-0.0337,0.0083,1.0103,0.00,-1.59,0.12,0.2719,-0.0059,0.0056,0.4195
1,idle_hold,0,L,557.6,1783832544445,12213,1,220,223,219,256,222,220,-0.0317,0.0083,1.0112,0.06,-1.59,0.06,0.2719,-0.0056,0.0058,0.4195
1,idle_hold,0,L,573.0,1783832544468,12214,0,221,222,219,256,222,221,-0.0347,0.0068,1.0112,0.06,-1.65,0.12,0.2719,-0.0057,0.0059,0.4195
1,idle_hold,0,L,573.0,1783832544468,12214,1,220,222,219,256,221,221,-0.0332,0.0083,1.0117,0.00,-1.65,0.12,0.2719,-0.0056,0.0060,0.4195
1,idle_hold,0,L,590.0,1783832544484,12215,0,221,223,219,256,223,221,-0.0332,0.0083,1.0112,0.00,-1.65,0.12,0.2719,-0.0057,0.0060,0.4195
1,idle_hold,0,L,590.0,1783832544484,12215,1,220,223,219,256,223,221,-0.0317,0.0078,1.0103,0.00,-1.59,0.06,0.2719,-0.0056,0.0059,0.4195
1,idle_hold,0,L,617.1,1783832544503,12216,0,220,222,219,256,223,220,-0.0327,0.0049,1.0112,-0.06,-1.59,0.12,0.2719,-0.0058,0.0057,0.4195
1,idle_hold,0,L,617.2,1783832544503,12216,1,220,223,220,256,222,221,-0.0322,0.0083,1.0103,-0.06,-1.65,0.12,0.2719,-0.0056,0.0060,0.4195
1,idle_hold,0,L,661.8,1783832544527,12217,0,221,222,219,256,223,220,-0.0317,0.0049,1.0098,0.00,-1.65,0.12,0.2719,-0.0057,0.0058,0.4195
1,idle_hold,0,L,661.8,1783832544527,12217,1,220,221,219,256,222,220,-0.0332,0.0059,1.0122,0.00,-1.59,0.12,0.2719,-0.0058,0.0056,0.4195
1,idle_hold,0,L,674.7,1783832544546,12218,0,219,223,219,256,222,221,-0.0347,0.0059,1.0103,-0.06,-1.65,0.12,0.2719,-0.0061,0.0057,0.4195
1,idle_hold,0,L,674.7,1783832544546,12218,1,220,222,220,256,222,221,-0.0347,0.0073,1.0103,-0.12,-1.59,0.12,0.2719,-0.0060,0.0059,0.4195
1,idle_hold,0,L,688.7,1783832544566,12219,0,220,222,220,256,221,221,-0.0317,0.0063,1.0093,-0.06,-1.59,0.06,0.2719,-0.0057,0.0056,0.4195
1,idle_hold,0,L,688.7,1783832544566,12219,1,221,224,219,255,223,220,-0.0327,0.0059,1.0107,0.00,-1.65,0.06,0.2719,-0.0058,0.0055,0.4195
1,idle_hold,0,L,692.7,1783832544585,12220,0,220,222,221,256,222,220,-0.0313,0.0059,1.0093,-0.06,-1.65,0.12,0.2719,-0.0057,0.0054,0.4195
1,idle_hold,0,L,692.7,1783832544585,12220,1,220,222,220,256,222,221,-0.0337,0.0039,1.0093,0.00,-1.59,0.12,0.2719,-0.0060,0.0055,0.4195
1,idle_hold,0,L,706.7,1783832544605,12221,0,221,223,220,256,222,220,-0.0347,0.0059,1.0107,-0.06,-1.59,0.06,0.2719,-0.0060,0.0057,0.4195
1,idle_hold,0,L,706.7,1783832544605,12221,1,220,222,220,256,222,220,-0.0347,0.0054,1.0098,0.00,-1.65,0.12,0.2719,-0.0060,0.0057,0.4195
1,idle_hold,0,L,738.1,1783832544625,12222,0,221,222,220,256,222,221,-0.0332,0.0044,1.0103,0.00,-1.59,0.12,0.2719,-0.0062,0.0054,0.4195
1,idle_hold,0,L,738.1,1783832544625,12222,1,220,222,220,256,222,221,-0.0322,0.0049,1.0088,0.00,-1.59,0.12,0.2719,-0.0061,0.0054,0.4196
1,idle_hold,0,L,752.1,1783832544644,12223,0,220,222,220,256,222,221,-0.0347,0.0034,1.0117,0.06,-1.59,0.06,0.2719,-0.0063,0.0055,0.4196
1,idle_hold,0,L,752.2,1783832544644,12223,1,220,222,219,256,222,221,-0.0352,0.0093,1.0117,0.00,-1.65,0.18,0.2718,-0.0061,0.0058,0.4196
1,idle_hold,0,L,766.9,1783832544664,12224,0,220,223,220,256,223,222,-0.0347,0.0059,1.0088,0.00,-1.65,0.06,0.2718,-0.0060,0.0058,0.4196
1,idle_hold,0,L,766.9,1783832544664,12224,1,221,223,220,256,222,221,-0.0332,0.0068,1.0107,0.06,-1.65,0.06,0.2718,-0.0059,0.0058,0.4196
1,idle_hold,0,L,797.4,1783832544683,12225,0,221,222,220,256,223,220,-0.0322,0.0059,1.0093,0.00,-1.65,0.12,0.2718,-0.0059,0.0056,0.4196
1,idle_hold,0,L,797.4,1783832544683,12225,1,221,223,219,256,223,221,-0.0342,0.0063,1.0112,0.00,-1.65,0.12,0.2718,-0.0060,0.0058,0.4196
1,idle_hold,0,L,812.2,1783832544703,12226,0,220,222,221,256,223,221,-0.0313,0.0063,1.0083,-0.06,-1.65,0.06,0.2718,-0.0057,0.0055,0.4196
1,idle_hold,0,L,812.3,1783832544703,12226,1,220,222,219,256,222,221,-0.0342,0.0063,1.0098,0.00,-1.59,0.12,0.2718,-0.0056,0.0056,0.4196
1,idle_hold,0,L,827.7,1783832544722,12227,0,220,222,219,256,222,221,-0.0322,0.0068,1.0103,-0.06,-1.65,0.12,0.2718,-0.0056,0.0056,0.4196
1,idle_hold,0,L,827.7,1783832544722,12227,1,220,223,220,255,222,221,-0.0308,0.0078,1.0103,-0.06,-1.59,0.12,0.2718,-0.0056,0.0056,0.4196
1,idle_hold,0,L,857.4,1783832544746,12228,0,220,223,219,255,222,220,-0.0303,0.0049,1.0107,-0.06,-1.59,0.12,0.2718,-0.0055,0.0053,0.4196
1,idle_hold,0,L,857.4,1783832544746,12228,1,221,222,220,256,221,221,-0.0313,0.0063,1.0088,-0.06,-1.59,0.06,0.2718,-0.0056,0.0055,0.4196
1,idle_hold,0,L,872.1,1783832544765,12229,0,220,223,219,256,222,221,-0.0332,0.0059,1.0122,-0.06,-1.59,0.06,0.2718,-0.0057,0.0054,0.4196
1,idle_hold,0,L,872.1,1783832544765,12229,1,220,222,220,256,221,221,-0.0308,0.0049,1.0093,-0.06,-1.59,0.12,0.2718,-0.0057,0.0053,0.4196
1,idle_hold,0,L,888.0,1783832544785,12230,0,220,222,220,256,222,221,-0.0332,0.0059,1.0093,0.00,-1.59,0.12,0.2718,-0.0059,0.0053,0.4196
1,idle_hold,0,L,888.0,1783832544785,12230,1,221,222,219,256,222,220,-0.0366,0.0088,1.0112,0.00,-1.59,0.06,0.2718,-0.0060,0.0056,0.4196
1,idle_hold,0,L,917.1,1783832544804,12231,0,220,222,220,256,222,221,-0.0337,0.0054,1.0103,0.00,-1.59,0.12,0.2718,-0.0062,0.0056,0.4196
1,idle_hold,0,L,917.2,1783832544804,12231,1,220,223,220,256,222,220,-0.0332,0.0059,1.0093,-0.06,-1.65,0.12,0.2718,-0.0060,0.0056,0.4196
1,idle_hold,0,L,931.4,1783832544824,12232,0,220,221,219,256,222,221,-0.0356,0.0063,1.0093,-0.06,-1.59,0.06,0.2718,-0.0061,0.0058,0.4196
1,idle_hold,0,L,931.4,1783832544824,12232,1,220,222,219,256,223,221,-0.0366,0.0063,1.0103,0.00,-1.59,0.12,0.2718,-0.0061,0.0060,0.4196
1,idle_hold,0,L,947.0,1783832544843,12233,0,221,223,220,255,222,221,-0.0347,0.0073,1.0088,0.00,-1.59,0.12,0.2718,-0.0062,0.0061,0.4196
1,idle_hold,0,L,947.0,1783832544843,12233,1,220,222,219,256,222,221,-0.0332,0.0073,1.0107,0.00,-1.65,0.06,0.2718,-0.0060,0.0059,0.4196
1,idle_hold,0,L,977.4,1783832544863,12234,0,220,222,220,256,221,221,-0.0337,0.0063,1.0098,0.00,-1.65,0.12,0.2717,-0.0061,0.0059,0.4196
1,idle_hold,0,L,977.4,1783832544863,12234,1,220,222,220,256,222,221,-0.0308,0.0068,1.0122,0.00,-1.59,0.06,0.2718,-0.0060,0.0057,0.4196
1,idle_hold,0,L,992.1,1783832544882,12235,0,220,223,220,256,222,221,-0.0317,0.0049,1.0098,0.00,-1.65,0.12,0.2718,-0.0059,0.0053,0.4196
1,idle_hold,0,L,992.1,1783832544882,12235,1,221,222,219,256,223,220,-0.0313,0.0059,1.0093,0.00,-1.65,0.12,0.2717,-0.0057,0.0052,0.4196
1,idle_hold,0,L,1006.9,1783832544902,12236,0,220,223,220,256,223,221,-0.0313,0.0059,1.0088,0.00,-1.65,0.12,0.2717,-0.0055,0.0054,0.4196
1,idle_hold,0,L,1006.9,1783832544902,12236,1,220,223,220,256,222,221,-0.0322,0.0078,1.0098,0.00,-1.59,0.12,0.2717,-0.0056,0.0057,0.4196
1,idle_hold,0,L,1038.8,1783832544921,12237,0,220,222,219,256,222,220,-0.0322,0.0059,1.0117,0.06,-1.59,0.12,0.2717,-0.0058,0.0055,0.4196
1,idle_hold,0,L,1038.8,1783832544921,12237,1,220,223,220,256,222,221,-0.0293,0.0068,1.0103,0.00,-1.65,0.06,0.2717,-0.0054,0.0054,0.4196
1,idle_hold,0,L,1055.7,1783832544941,12238,0,220,223,220,256,222,221,-0.0313,0.0068,1.0093,0.00,-1.65,0.12,0.2717,-0.0055,0.0056,0.4196
1,idle_hold,0,L,1055.7,1783832544941,12238,1,221,222,220,256,222,220,-0.0322,0.0054,1.0107,-0.06,-1.53,0.12,0.2717,-0.0058,0.0054,0.4196
1,idle_hold,0,L,1094.1,1783832544964,12239,0,220,222,219,256,223,221,-0.0337,0.0044,1.0103,0.00,-1.59,0.12,0.2717,-0.0058,0.0056,0.4196
1,idle_hold,0,L,1094.1,1783832544964,12239,1,219,223,219,256,222,220,-0.0317,0.0054,1.0098,-0.06,-1.59,0.06,0.2717,-0.0057,0.0055,0.4196
1,idle_hold,0,L,1097.9,1783832544984,12240,0,221,222,220,256,222,221,-0.0347,0.0039,1.0098,-0.06,-1.65,0.12,0.2717,-0.0060,0.0053,0.4196
1,idle_hold,0,L,1097.9,1783832544984,12240,1,221,222,220,256,222,221,-0.0347,0.0063,1.0063,-0.06,-1.59,0.06,0.2717,-0.0061,0.0056,0.4196
1,idle_hold,0,L,1112.2,1783832545003,12241,0,220,222,219,256,223,221,-0.0342,0.0068,1.0103,-0.06,-1.59,0.12,0.2717,-0.0062,0.0058,0.4196
1,idle_hold,0,L,1112.2,1783832545003,12241,1,220,222,220,256,222,220,-0.0337,0.0068,1.0122,-0.06,-1.65,0.12,0.2717,-0.0060,0.0059,0.4196
1,idle_hold,0,L,1139.3,1783832545023,12242,0,220,223,220,256,221,221,-0.0317,0.0034,1.0107,-0.06,-1.59,0.12,0.2717,-0.0061,0.0056,0.4196
1,idle_hold,0,L,1139.4,1783832545023,12242,1,220,223,220,256,222,221,-0.0322,0.0068,1.0122,0.00,-1.59,0.12,0.2717,-0.0060,0.0057,0.4196
1,idle_hold,0,L,1169.0,1783832545042,12243,0,221,222,220,255,222,222,-0.0332,0.0068,1.0098,-0.06,-1.65,0.06,0.2717,-0.0059,0.0057,0.4196
1,idle_hold,0,L,1169.0,1783832545042,12243,1,221,222,220,256,223,221,-0.0337,0.0073,1.0107,-0.06,-1.59,0.12,0.2717,-0.0059,0.0057,0.4196
1,idle_hold,0,L,1172.6,1783832545062,12244,0,220,223,219,256,222,221,-0.0332,0.0063,1.0093,0.00,-1.59,0.06,0.2717,-0.0060,0.0058,0.4196
1,idle_hold,0,L,1172.6,1783832545062,12244,1,221,222,219,256,221,221,-0.0317,0.0054,1.0098,0.00,-1.65,0.12,0.2717,-0.0060,0.0055,0.4196
1,idle_hold,0,L,1189.8,1783832545082,12245,0,220,222,219,256,222,220,-0.0313,0.0073,1.0103,0.00,-1.59,0.12,0.2717,-0.0058,0.0054,0.4197
1,idle_hold,0,L,1189.8,1783832545082,12245,1,221,222,220,256,222,221,-0.0327,0.0049,1.0093,0.00,-1.65,0.12,0.2717,-0.0058,0.0054,0.4197
1,idle_hold,0,L,1230.2,1783832545101,12246,0,221,223,220,256,222,221,-0.0313,0.0059,1.0112,0.00,-1.59,0.18,0.2716,-0.0056,0.0054,0.4197
1,idle_hold,0,L,1230.2,1783832545101,12246,1,220,222,220,256,222,221,-0.0308,0.0054,1.0107,0.00,-1.59,0.12,0.2716,-0.0056,0.0053,0.4197
1,idle_hold,0,L,1233.2,1783832545121,12247,0,219,223,219,256,222,221,-0.0313,0.0063,1.0112,0.00,-1.65,0.12,0.2716,-0.0056,0.0053,0.4197
1,idle_hold,0,L,1233.2,1783832545121,12247,1,220,222,220,256,223,221,-0.0322,0.0054,1.0083,0.00,-1.65,0.06,0.2716,-0.0057,0.0054,0.4197
1,idle_hold,0,L,1259.1,1783832545140,12248,0,220,223,220,256,222,222,-0.0342,0.0098,1.0063,0.00,-1.59,0.06,0.2716,-0.0058,0.0056,0.4197
1,idle_hold,0,L,1259.1,1783832545140,12248,1,220,223,220,256,223,220,-0.0332,0.0049,1.0127,0.12,-1.65,0.12,0.2716,-0.0060,0.0056,0.4197
1,idle_hold,0,L,1274.9,1783832545164,12249,0,220,222,220,256,222,221,-0.0313,0.0049,1.0107,0.00,-1.65,0.06,0.2716,-0.0059,0.0055,0.4197
1,idle_hold,0,L,1274.9,1783832545164,12249,1,221,223,219,256,222,221,-0.0317,0.0068,1.0112,-0.06,-1.59,0.12,0.2716,-0.0056,0.0057,0.4197
1,idle_hold,0,L,1291.0,1783832545183,12250,0,219,222,220,256,223,221,-0.0342,0.0054,1.0107,-0.06,-1.59,0.12,0.2716,-0.0058,0.0058,0.4197
1,idle_hold,0,L,1291.0,1783832545183,12250,1,219,223,220,256,222,221,-0.0352,0.0068,1.0078,0.00,-1.59,0.12,0.2716,-0.0060,0.0058,0.4197
1,idle_hold,0,L,1323.2,1783832545199,12251,0,220,222,220,255,223,221,-0.0332,0.0029,1.0054,0.00,-1.65,0.06,0.2716,-0.0062,0.0057,0.4197
1,idle_hold,0,L,1323.2,1783832545199,12251,1,220,222,220,256,223,221,-0.0347,0.0059,1.0181,0.06,-1.71,0.12,0.2716,-0.0063,0.0056,0.4197
1,idle_hold,0,L,1349.0,1783832545222,12252,0,221,223,220,256,222,221,-0.0352,0.0083,1.0088,-0.06,-1.53,0.06,0.2716,-0.0063,0.0058,0.4197
1,idle_hold,0,L,1349.0,1783832545222,12252,1,220,223,220,256,222,220,-0.0332,0.0049,1.0098,-0.06,-1.53,0.12,0.2716,-0.0062,0.0054,0.4197
1,idle_hold,0,L,1351.8,1783832545242,12253,0,220,223,220,256,221,221,-0.0322,0.0063,1.0073,0.00,-1.59,0.12,0.2716,-0.0059,0.0055,0.4197
1,idle_hold,0,L,1351.8,1783832545242,12253,1,220,223,219,256,223,222,-0.0327,0.0078,1.0122,0.06,-1.59,0.06,0.2716,-0.0059,0.0057,0.4197
1,idle_hold,0,L,1367.8,1783832545261,12254,0,220,222,219,256,223,221,-0.0347,0.0034,1.0117,-0.06,-1.65,0.06,0.2716,-0.0061,0.0056,0.4197
1,idle_hold,0,L,1367.9,1783832545261,12254,1,220,223,219,256,223,221,-0.0327,0.0034,1.0059,0.00,-1.59,0.06,0.2716,-0.0060,0.0055,0.4197
1,idle_hold,0,L,1380.7,1783832545281,12255,0,219,222,220,256,222,221,-0.0322,0.0063,1.0083,0.06,-1.59,0.18,0.2716,-0.0059,0.0056,0.4197
1,idle_hold,0,L,1380.7,1783832545281,12255,1,220,221,220,256,222,221,-0.0327,0.0059,1.0132,0.06,-1.71,0.12,0.2716,-0.0060,0.0056,0.4197
1,idle_hold,0,L,1438.9,1783832545300,12256,0,220,223,220,256,223,221,-0.0337,0.0073,1.0103,0.00,-1.65,0.12,0.2716,-0.0060,0.0056,0.4197
1,idle_hold,0,L,1438.9,1783832545300,12256,1,221,222,220,256,222,221,-0.0313,0.0054,1.0103,0.00,-1.59,0.12,0.2716,-0.0057,0.0053,0.4197
1,idle_hold,0,L,1442.4,1783832545324,12257,0,221,222,220,256,222,220,-0.0337,0.0063,1.0088,0.00,-1.59,0.12,0.2715,-0.0060,0.0056,0.4197
1,idle_hold,0,L,1442.4,1783832545324,12257,1,220,223,219,256,223,220,-0.0337,0.0068,1.0132,0.00,-1.59,0.12,0.2715,-0.0060,0.0058,0.4197
1,idle_hold,0,L,1444.9,1783832545339,12258,0,220,222,220,256,223,220,-0.0313,0.0059,1.0117,-0.06,-1.65,0.06,0.2715,-0.0058,0.0055,0.4197
1,idle_hold,0,L,1445.0,1783832545339,12258,1,219,222,221,256,223,221,-0.0332,0.0054,1.0103,0.00,-1.53,0.06,0.2715,-0.0059,0.0056,0.4197
1,idle_hold,0,L,1472.8,1783832545359,12259,0,220,223,219,256,222,221,0.0464,0.0088,0.9478,0.31,9.09,0.43,0.2715,-0.0058,0.0055,0.4197
1,idle_hold,0,L,1472.8,1783832545359,12259,1,221,222,220,256,222,220,0.0278,0.0322,1.1318,-4.52,47.91,3.11,0.2714,-0.0070,0.0063,0.4198
1,idle_hold,0,L,1486.2,1783832545382,12260,0,220,223,220,256,222,220,0.0283,0.0078,1.0913,-8.00,48.46,7.75,0.2711,-0.0090,0.0072,0.4199
1,idle_hold,0,L,1486.2,1783832545382,12260,1,220,223,220,256,222,220,0.0669,0.0239,0.9961,1.65,17.03,10.68,0.2707,-0.0097,0.0076,0.4202
1,idle_hold,0,L,1515.6,1783832545402,12261,0,220,223,220,256,223,221,-0.0205,0.0586,0.9536,-1.04,0.12,11.90,0.2702,-0.0095,0.0078,0.4205
1,idle_hold,0,L,1515.6,1783832545402,12261,1,220,223,219,256,222,220,-0.0288,-0.0005,1.0313,-1.65,-18.55,11.47,0.2697,-0.0090,0.0073,0.4208
1,idle_hold,0,L,1561.3,1783832545421,12262,0,221,221,219,256,222,221,-0.0127,-0.0063,1.0522,-0.18,-6.53,8.85,0.2694,-0.0083,0.0068,0.4211
1,idle_hold,0,L,1561.3,1783832545421,12262,1,220,223,219,256,222,220,-0.1157,0.0156,0.9600,-0.24,2.50,2.26,0.2692,-0.0087,0.0070,0.4212
1,idle_hold,0,L,1564.5,1783832545441,12263,0,221,223,219,256,222,221,-0.2070,0.0132,1.0083,1.04,-5.68,-9.22,0.2694,-0.0088,0.0071,0.4210
1,idle_hold,0,L,1564.5,1783832545441,12263,1,220,222,220,256,222,220,-0.1377,0.0522,0.9937,1.04,0.55,-17.33,0.2701,-0.0090,0.0074,0.4206
1,idle_hold,0,L,1574.9,1783832545460,12264,0,220,222,219,256,222,221,-0.0454,0.0132,1.0083,1.46,2.75,-18.13,0.2711,-0.0089,0.0074,0.4200
